r,u,du_dr
3.9934000000000003,0.999980639812594,0.005866780246432515
3.9967,0.999995159988287,0.002933347530700898
4.0,1.0,-0.0
4.0033,0.999995159988287,-0.002933347530701293
4.006600000000001,0.999980639812594,-0.0058667802464333054
4.0099,0.9999564390512494,-0.00880038333634878
4.0132,0.9999225570014458,-0.011734241997848175
4.016500000000001,0.9998789926792045,-0.014668441440696888
4.0198,0.9998257448193296,-0.017603066891148787
4.0231,0.9997628118753441,-0.020538203596068554
4.0264,0.999690192019418,-0.023473936827044795
4.0297,0.9996078831422778,-0.026410351884513215
4.033,0.9995158828531056,-0.02934753410186608
4.0363,0.9994141884794236,-0.032285568849567195
4.0396,0.9993027970669639,-0.03522454153926437
4.0429,0.9991817053795274,-0.03816453762789189
4.0462,0.9990509098988261,-0.04110564262177687
4.0495,0.9989104068243141,-0.04404794208074224
4.0528,0.9987601920730046,-0.046991521622198704
4.0561,0.9986002612792724,-0.049936466925239696
4.0594,0.9984306097946435,-0.05288286373473197
4.0626999999999995,0.9982512326875727,-0.055830797865393376
4.066,0.998062124743204,-0.05878035520587742
4.0693,0.9978632804631226,-0.06173162172284054
4.0725999999999996,0.9976546940650887,-0.0646846834650113
4.0759,0.9974363594827607,-0.06763962656725346
4.0792,0.9972082703654046,-0.07059653725461536
4.0825,0.9969704200775891,-0.07355550184637932
4.0858,0.996722801698868,-0.07651660676010379
4.0891,0.9964654080234503,-0.0794799385156505
4.0924,0.9961982315598541,-0.0824455837392104
4.0957,0.9959212645305506,-0.08541362916732129
4.099,0.9956344988715932,-0.08838416165086883
4.1023,0.9953379262322324,-0.09135726815908526
4.1056,0.99503153797452,-0.09433303578353809
4.1089,0.9947153251728983,-0.09731155174210114
4.1122,0.9943892786137765,-0.1002929033829214
4.1155,0.994053388795095,-0.10327717818837488
4.1188,0.9937076459258747,-0.10626446377900248
4.1221,0.9933520399257564,-0.10925484791744079
4.1254,0.9929865604245228,-0.11224841851233956
4.1287,0.9926111967616138,-0.11524526362225804
4.132,0.9922259379856219,-0.11824547145955404
4.1353,0.9918307728537796,-0.12124913039425797
4.1386,0.991425689831434,-0.12425632895792378
4.1419,0.991010677091505,-0.1272671558474707
4.1452,0.9905857225139356,-0.13028169992900787
4.1485,0.9901508136851258,-0.1333000502416339
4.1518,0.989705937897356,-0.13632229600122453
4.1551,0.9892510821481968,-0.13934852660420186
4.1584,0.9887862331399084,-0.14237883163127485
4.1617,0.9883113772788253,-0.14541330085116713
4.165,0.9878265006747293,-0.14845202422432224
4.1683,0.987331589140212,-0.151495091906579
4.1716,0.9868266281900232,-0.15454259425283035
4.1749,0.9863116030404073,-0.15759462182065742
4.1782,0.9857864986084304,-0.16065126537393098
4.1815,0.985251299511292,-0.16371261588639327
4.1848,0.9847059900656271,-0.16677876454521182
4.1881,0.9841505542867961,-0.16984980275449768
4.1914,0.9835849758881632,-0.1729258221388005
4.1947,0.9830092382803626,-0.17600691454657325
4.198,0.982423324570555,-0.17909317205359584
4.2013,0.9818272175616714,-0.18218468696637452
4.2046,0.9812208997516447,-0.18528155182550465
4.2079,0.9806043533326348,-0.18838385940899108
4.2112,0.979977560190237,-0.1914917027355377
4.2145,0.9793405019026831,-0.19460517506779865
4.2178,0.9786931597400316,-0.19772436991558087
4.2211,0.9780355146633465,-0.20084938103901318
4.2244,0.9773675473238653,-0.20398030245167087
4.2277000000000005,0.9766892380621596,-0.20711722842364874
4.231,0.9760005669072812,-0.21026025348459357
4.2343,0.9753015135759018,-0.21340947242668942
4.2376000000000005,0.9745920574714421,-0.21656498030758448
4.2409,0.9738721776831905,-0.21972687245327296
4.2442,0.9731418529854122,-0.22289524446092385
4.2475000000000005,0.9724010618364519,-0.22607019220164581
4.2508,0.9716497823778228,-0.22925181182320079
4.2541,0.9708879924332905,-0.23244019975265945
4.2574000000000005,0.9701156695079469,-0.2356354526989844
4.2607,0.9693327907872765,-0.23883766765555864
4.264,0.9685393331362114,-0.24204694190264592
4.2673000000000005,0.9677352730981836,-0.24526337300977505
4.2706,0.9669205868941644,-0.24848705883805938
4.2739,0.9660952504216995,-0.2517180975424433
4.277200000000001,0.9652592392539354,-0.2549565875738633
4.2805,0.9644125286386395,-0.25820262768133784
4.2838,0.963555093497212,-0.26145631691397475
4.287100000000001,0.9626869084236942,-0.2647177546228857
4.2904,0.9618079476837681,-0.2679870404630206
4.2937,0.9609181852137487,-0.27126427439491047
4.297000000000001,0.9600175946195773,-0.2745495566863088
4.3003,0.959106149175801,-0.2778429879137425
4.3036,0.958183821824553,-0.2811446689639619
4.306900000000001,0.9572505851745269,-0.2844547010352794
4.3102,0.9563064114999464,-0.2877731856388067
4.3135,0.9553512727395296,-0.2911002245995814
4.316800000000001,0.9543851404954535,-0.2944359200575693
4.3201,0.9534079860323129,-0.29778037446855593
4.3234,0.952419780276075,-0.30113369060491396
4.326700000000001,0.9514204938130355,-0.3044959715562353
4.33,0.950410096888771,-0.3078673207298391
4.3333,0.9493885594070878,-0.31124784185114257
4.336600000000001,0.9483558509289743,-0.3146376389638841
4.3399,0.947311940671549,-0.3180368164302069
4.3432,0.9462567975070094,-0.3214454789305934
4.346500000000001,0.9451903899615827,-0.3248637314636343
4.3498,0.9441126862144772,-0.328291679345646
4.3530999999999995,0.9430236540968328,-0.33172942821012
4.356400000000001,0.9419232610906761,-0.33517708400699786
4.3597,0.94081147432788,-0.3386347530017626
4.3629999999999995,0.9396882605891207,-0.3421025417743647
4.366300000000001,0.9385535863028424,-0.3455805572179417
4.3696,0.93740741754423,-0.3490689065373408
4.3729,0.936249720034178,-0.35256769724745746
4.376200000000001,0.9350804591382725,-0.3560770371713468
4.3795,0.9338995998657807,-0.3595970344381199
4.3828,0.9327071068686393,-0.36312779748063323
4.386100000000001,0.9315029444404586,-0.3666694350329314
4.3894,0.930287076515536,-0.3702220561274513
4.3927,0.9290594666678715,-0.37378577009199837
4.396000000000001,0.9278200781102003,-0.37736068654645083
4.3993,0.926568873693037,-0.3809469153992033
4.4026,0.9253058159037258,-0.3845445668433557
4.405900000000001,0.9240308668655092,-0.3881537513526063
4.4092,0.9227439883366118,-0.39177457967685575
4.4125,0.9214451417093321,-0.39540716283753113
4.415800000000001,0.9201342880091566,-0.3990516121225849
4.4191,0.9188113878938913,-0.4027080390811751
4.4224,0.9174764016528044,-0.40637655551803786
4.4257,0.9161292892057955,-0.4100572734875001
4.429,0.9147700101025821,-0.4137503052871507
4.4323,0.913398523521908,-0.4174557634511536
4.4356,0.9120147882707719,-0.4211737607431888
4.4389,0.9106187627836853,-0.4249044101490011
4.4422,0.9092104051219512,-0.42864782486856107
4.4455,0.9077896729729686,-0.432404118307816
4.4488,0.9063565236495708,-0.43617340407000993
4.4521,0.9049109140893873,-0.4399557959465769
4.4554,0.9034528008542368,-0.4437514079075828
4.4587,0.9019821401295574,-0.4475603540916946
4.462,0.9004988877238655,-0.45138274879567974
4.4653,0.8990029990682509,-0.4552187064634092
4.4686,0.8974944292159137,-0.4590683416743424
4.4719,0.8959731328417336,-0.46293176913149314
4.4752,0.8944390642418831,-0.466809103648852
4.4785,0.8928921773334849,-0.47070046013823924
4.4818,0.8913324256543088,-0.4746059535955869
4.4851,0.8897597623625191,-0.478525699086623
4.4884,0.8881741402364686,-0.48245981173193125
4.4917,0.8865755116745437,-0.48640840669138236
4.495,0.884963828695059,-0.49037159914790984
4.4983,0.8833390429362119,-0.49434950429059815
4.5016,0.8817011056560898,-0.4983422372970808
4.5049,0.8800499677327367,-0.5023499133152187
4.5082,0.878385579664285,-0.5063726474440233
4.5115,0.8767078915691479,-0.5104105547138217
4.5148,0.8750168531862796,-0.514463750065629
4.5181000000000004,0.8733124138755062,-0.5185323483296944
4.5214,0.8715945226179276,-0.5226164642032115
4.5247,0.869863128016393,-0.526716212227161
4.5280000000000005,0.8681181782960582,-0.5308317067622415
4.5313,0.8663596213050206,-0.5349630619638869
4.5346,0.8645874045150375,-0.5391103917563268
4.5379000000000005,0.8628014750223355,-0.5432738098056482
4.5412,0.8610017795485082,-0.5474534294918532
4.5445,0.8591882644415048,-0.5516493638798621
4.5478000000000005,0.857360875676723,-0.5558617256894273
4.5511,0.8555195588581984,-0.5600906272639348
4.5544,0.8536642592198957,-0.5643361805380558
4.5577000000000005,0.8517949216271181,-0.568598497004195
4.561,0.8499114905780213,-0.5728776876777238
4.5643,0.8480139102052445,-0.577173863060944
4.5676000000000005,0.8461021242776692,-0.5814871331057341
4.5709,0.844176076202297,-0.5858176071748594
4.5742,0.8422357090262571,-0.5901653940018867
4.577500000000001,0.8402809654389551,-0.5945306016496559
4.5808,0.8383117877743549,-0.5989133374672766
4.5841,0.8363281180134051,-0.6033137080455997
4.587400000000001,0.8343298977866205,-0.6077318191710981
4.5907,0.8323170683768133,-0.6121677757781312
4.594,0.8302895707219843,-0.6166216818995297
4.597300000000001,0.8282473454183852,-0.6210936406154369
4.6006,0.8261903327237476,-0.6255837540003727
4.6039,0.8241184725606904,-0.6300921230684513
4.607200000000001,0.8220317045203145,-0.6346188477166851
4.6105,0.8199299678659836,-0.6391640266663345
4.6138,0.8178132015373041,-0.6437277574022314
4.617100000000001,0.8156813441543094,-0.6483101361099969
4.6204,0.8135343340218532,-0.6529112576111149
4.6237,0.8113721091342193,-0.6575312152957754
4.627000000000001,0.8091946071799629,-0.6621701010534106
4.6303,0.8070017655469779,-0.6668280052008652
4.6336,0.8047935213278083,-0.6715050164081262
4.636900000000001,0.802569811325211,-0.6762012216215086
4.6402,0.8003305720579731,-0.680916705984249
4.6435,0.7980757397669948,-0.6856515527544083
4.646800000000001,0.7958052504216533,-0.6904058432199855
4.6501,0.7935190397264461,-0.6951796566111806
4.6534,0.7912170431279293,-0.6999730700096971
4.656700000000001,0.7888991958219645,-0.7047861582549844
4.66,0.7865654327612753,-0.7096189938473392
4.6633000000000004,0.7842156886633301,-0.71447164684776
4.666600000000001,0.7818498980185637,-0.7193441847744327
4.6699,0.7794679950989438,-0.7242366724957664
4.6732000000000005,0.7770699139668934,-0.7291491721198553
4.676500000000001,0.7746555884845926,-0.7340817428802432
4.6798,0.7722249523236551,-0.7390344410178876
4.6831,0.7697779389752026,-0.7440073196592
4.686400000000001,0.7673144817603518,-0.7490004286900218
4.6897,0.7648345138411244,-0.7540138146254098
4.693,0.7623379682317856,-0.7590475204751231
4.696300000000001,0.7598247778106415,-0.7641015856046303
4.6996,0.7572948753323072,-0.7691760455915091
4.7029,0.75474819344044,-0.7742709320771232
4.706200000000001,0.7521846646809862,-0.7793862726133658
4.7095,0.7496042215159395,-0.7845220905043429
4.7128,0.7470067963376182,-0.7896784046428538
4.716100000000001,0.7443923214835056,-0.7948552293414521
4.7194,0.7417607292516536,-0.8000525741579396
4.7227,0.7391119519166617,-0.805270443715132
4.726000000000001,0.7364459217462718,-0.8105088375146694
4.7293,0.7337625710185888,-0.8157677497446985
4.7326,0.731061832039931,-0.8210471690812539
4.735900000000001,0.7283436371633627,-0.8263470784830914
4.7392,0.7256079188079124,-0.8316674549797718
4.7425,0.7228546094784895,-0.837008269452821
4.745800000000001,0.7200836417865487,-0.842369486409677
4.7491,0.717294948471512,-0.8477510637502215
4.7524,0.7144884624229597,-0.8531529525256814
4.755700000000001,0.711664116703645,-0.8585750966896037
4.759,0.7088218445733426,-0.8640174328406669
4.7623,0.7059615795135462,-0.8694798899570979
4.7656,0.7030832552530724,-0.8749623891223625
4.7689,0.7001868057945779,-0.8804648432418879
4.7722,0.6972721654420266,-0.8859871567505209
4.7755,0.6943392688291354,-0.8915292253104178
4.7788,0.6913880509488408,-0.8970909354990421
4.7821,0.6884184471838055,-0.9026721644869752
4.7854,0.6854303933380042,-0.9082727797052021
4.7887,0.6824238256694322,-0.9138926385015084
4.792,0.6793986809239615,-0.9195315877856733
4.7953,0.6763548963703844,-0.9251894636630755
4.7986,0.6732924098366929,-0.9308660910563266
4.8019,0.6702111597476225,-0.9365612833145723
4.8052,0.6671110851635018,-0.9422748418100476
4.8085,0.6639921258204678,-0.9480065555214611
4.8118,0.6608542221720659,-0.953756200603815
4.8151,0.6576973154322958,-0.959523539944198
4.8184000000000005,0.6545213476201528,-0.9653083227031017
4.8217,0.6513262616057003,-0.9711102838408051
4.825,0.6481120011577317,-0.9769291436283439
4.8283000000000005,0.6448785109930771,-0.9827646071425525
4.8316,0.6416257368275987,-0.9886163637446911
4.8349,0.6383536254289315,-0.9944840865421218
4.8382000000000005,0.6350621246710406,-1.0003674318324738
4.8415,0.6317511835906308,-1.0062660385297664
4.8448,0.6284207524454835,-1.0121795275719012
4.8481000000000005,0.6250707827747867,-1.0181075013089071
4.8514,0.6217012274615085,-1.0240495428713654
4.8547,0.6183120407968896,-1.0300052155183588
4.8580000000000005,0.6149031785471291,-1.035974061964287
4.8613,0.6114745980223196,-1.0419556036839084
4.8646,0.608026258147713,-1.0479493401948996
4.867900000000001,0.6045581195374001,-1.0539547483172156
4.8712,0.6010701445704647,-1.0599712814085471
4.8745,0.5975622974697021,-1.0659983685751133
4.877800000000001,0.5940345443829916,-1.0720354138569999
4.8811,0.5904868534673914,-1.0780817953872803
4.8844,0.586919194976054,-1.0841368645240972
4.887700000000001,0.5833315413480601,-1.0901999449548372
4.891,0.5797238673012448,-1.0962703317715856
4.8943,0.5760961499281271,-1.1023472905169522
4.897600000000001,0.5724483687950448,-1.1084300561993505
4.9009,0.5687805060445819,-1.1145178322768305
4.9042,0.5650925465014035,-1.1206097896085003
4.907500000000001,0.5613844777816137,-1.1267050653725392
4.9108,0.5576562904057324,-1.1328027619498378
4.9141,0.5539079779154138,-1.1389019457722203
4.917400000000001,0.550139536994035,-1.145001646134192
4.9207,0.5463509675912577,-1.1511008539671672
4.924,0.5425422730516991,-1.1571985205750666
4.927300000000001,0.5387134602478496,-1.1632935563301525
4.9306,0.5348645397173526,-1.1693848293279974
4.9339,0.5309955258047898,-1.1754711640003945
4.937200000000001,0.5271064368081284,-1.1815513396850266
4.9405,0.523197295129947,-1.187624089150707
4.9438,0.5192681274336067,-1.1936880970769588
4.947100000000001,0.5153189648045265,-1.1997419984866715
4.9504,0.5113498429166968,-1.205784377130608
4.9537,0.5073608022046086,-1.2118137638224646
4.957000000000001,0.5033518880407695,-1.2178286347231868
4.9603,0.4993231509189562,-1.22382740957326
4.9636000000000005,0.49527464664338905,-1.2298084498716524
4.966900000000001,0.49120643652401463,-1.235770057000078
4.9702,0.48711858757806203,-1.2417104702912791
4.9735000000000005,0.48301117273806654,-1.2476278650399921
4.976800000000001,0.47888427106656406,-1.253520350455262
4.9801,0.47473796797763207,-1.2593859675528123
4.9834000000000005,0.4705723554654849,-1.2652226869861618
4.986700000000001,0.4663875323403417,-1.271028406815171
4.99,0.46218360447174966,-1.2768009502107946
4.9933000000000005,0.4579606850395924,-1.282538063094782
4.996600000000001,0.45371889479300304,-1.2882374117131052
4.9999,0.44945836231738806,-1.293896580141991
5.0032000000000005,0.44517922430979306,-1.299513067725428
5.006500000000001,0.4408816258628497,-1.305084286443085
5.0098,0.4365657207575137,-1.3106075582077052
5.0131,0.4322316717648417,-1.3160801120910472
5.016400000000001,0.4278796509570433,-1.3214990814775844
5.0197,0.4235098400280545,-1.3268615011452642
5.023,0.4191224306238427,-1.3321643042727915
5.026300000000001,0.41471762468273077,-1.3374043193729643
5.0296,0.4102956347859632,-1.3425782671518092
5.0329,0.40585668451874035,-1.3476827572934558
5.036200000000001,0.4014010088420018,-1.3527142851708114
5.0395,0.39692885447519405,-1.3576692284823881
5.0428,0.39244048029022666,-1.362543843815886
5.046100000000001,0.3879361577169191,-1.3673342631393521
5.0494,0.38341617116013793,-1.3720364902211013
5.0527,0.37888081842884597,-1.3766463969799279
5.056000000000001,0.37433041117732857,-1.3811597197674554
5.0593,0.3697652753587966,-1.385572055584959
5.0626,0.3651857516915577,-1.3898788582374424
5.065900000000001,0.3605921961379978,-1.3940754344282131
5.0692,0.3559849803965481,-1.3981569397978155
5.0725,0.3513644924067804,-1.4021183749118102
5.075800000000001,0.34673113686784984,-1.4059545812024863
5.0791,0.34208533577039163,-1.4096602368704219
5.0824,0.33742752894198197,-1.4132298527526124
5.085700000000001,0.3327581746062986,-1.416657768164721
5.089,0.32807774995603417,-1.4199381467260663
5.0923,0.32338675173958065,-1.4230649721770043
5.0956,0.3186856968615361,-1.4260320441995082
5.0989,0.3139751229969756,-1.428832974253071
5.1022,0.30925558921941676,-1.4314611814394582
5.1055,0.30452767664236025,-1.4339098884113206
5.1088000000000005,0.2997919890742508,-1.4361721173413957
5.1121,0.2950491536866005,-1.4382406859707986
5.1154,0.29029982169499685,-1.440108203756916
5.1187000000000005,0.28554466905263753,-1.4417670681435226
5.122,0.28078439715592657,-1.4432094609781196
5.1253,0.27601973356161347,-1.4444273451040082
5.1286000000000005,0.27125143271486146,-1.4454124611573662
5.1319,0.26648027668748786,-1.4461563246026121
5.1352,0.26170707592554676,-1.4466502230425589
5.1385000000000005,0.25693267000529135,-1.4468852138433952
5.1418,0.25215792839638224,-1.4468521221183306
5.1451,0.24738375123109413,-1.4465415391178773
5.1484000000000005,0.2426110700781025,-1.4459438210791742
5.1517,0.23784084871922068,-1.4450490885916007
5.155,0.2330740839272938,-1.4438472265411155
5.1583000000000006,0.2283118062432405,-1.4423278847013594
5.1616,0.22355508074996353,-1.4404804790456212
5.1649,0.21880500784063284,-1.4382941938602507
5.168200000000001,0.21406272397856194,-1.435757984747118
5.1715,0.2093294024455702,-1.432860582610234
5.1748,0.2046062540754242,-1.4295904987296932
5.178100000000001,0.19989452796859844,-1.425936031034763
5.1814,0.1951955121841825,-1.4218852716971706
5.1847,0.19051053440436977,-1.4174261161755057
5.188000000000001,0.1858409625665279,-1.412546273852228
5.1913,0.18118820545731595,-1.407233280415896
5.1946,0.17655371326283834,-1.4014745121531957
5.197900000000001,0.17193897806825198,-1.3952572023279388
5.2012,0.16734553429960913,-1.3885684598374848
5.2045,0.16277495910009662,-1.3813952903511035
5.207800000000001,0.1582288726321346,-1.3737246201495381
5.2111,0.15370893829601695,-1.3655433229003784
5.2144,0.14921686285500552,-1.3568382496199531
5.217700000000001,0.14475439645593932,-1.3475962620890756
5.221,0.14032333253347262,-1.3378042700070278
5.2243,0.13592550758512378,-1.3274492721857374
5.227600000000001,0.13156280080329077,-1.3165184021038583
5.2309,0.12723713354927324,-1.3049989781582036
5.2342,0.12295046865322592,-1.292878558967675
5.237500000000001,0.11870480952277597,-1.2801450041020794
5.2408,0.1145021990417395,-1.2667865406244703
5.2441,0.1103447182391033,-1.2527918358509442
5.247400000000001,0.10623448470707912,-1.2381500767452223
5.2507,0.10217365074560902,-1.2228510563763015
5.2540000000000004,0.0981644012093094,-1.2068852678755029
5.257300000000001,0.09420895103138574,-1.1902440063331539
5.2606,0.09030954239757416,-1.1729194790739514
5.2639000000000005,0.08646844154175504,-1.1549049247427137
5.267200000000001,0.08268793513347915,-1.1361947416171079
5.2705,0.07897032622628575,-1.116784625539185
5.2738000000000005,0.0753179297344794,-1.0966717178216512
5.277100000000001,0.07173306740493827,-1.0758547634350442
5.2804,0.06821806224959158,-1.0543342797156812
5.2837000000000005,0.06477523240357536,-1.0321127357488162
5.287000000000001,0.061406884373738174,-1.0091947424729604
5.2903,0.058115305642205704,-0.9855872534158031
5.2936000000000005,0.05490275659030203,-0.961299775805638
5.296900000000001,0.051771461709290006,-0.936344591599114
5.3002,0.04872360006628218,-0.9107369877210053
5.3035000000000005,0.045761294996486464,-0.8844954945186855
5.306800000000001,0.042886602996802164,-0.8576421310860898
5.3101,0.040101501800856344,-0.8302026557016957
5.313400000000001,0.037407877622157464,-0.8022068191454734
5.316700000000001,0.034807511560315474,-0.7736886181023127
5.32,0.03230206517550849,-0.7446865452161082
5.323300000000001,0.029893065248925606,-0.7152438316224713
5.326600000000001,0.027581887762029418,-0.6854086769512966
5.3299,0.02536974114552404,-0.6552344608478604
5.333200000000001,0.02325764887027175,-0.6247799290099362
5.336500000000001,0.021246431477396303,-0.5941093455785093
5.3398,0.019336688173786247,-0.5632926024560386
5.343100000000001,0.0175287781525482,-0.5324052747717778
5.346400000000001,0.015822801835868434,-0.5015286102890982
5.3497,0.014218582280410728,-0.4707494390887859
5.353,0.012715647032891434,-0.44015998841528486
5.356300000000001,0.011313210775625113,-0.40985758620911394
5.3596,0.010010159158228017,-0.37994423566408336
5.3629,0.008805034271492066,-0.35052604226891537
5.366200000000001,0.007696022281481294,-0.3217124743849753
5.3695,0.006680943804179929,-0.29361543868144035
5.3728,0.005757247660974347,-0.2663481529566979
5.376100000000001,0.004922008709254415,-0.2400238013324498
5.3794,0.004171930485725206,-0.2147539608825391
5.3827,0.003503353426651214,-0.1906467948729165
5.386000000000001,0.002912269431726822,-0.16780501640037032
5.3893,0.002394343507533555,-0.14632363779372873
5.3926,0.0019449431521230917,-0.1262875361171628
5.395900000000001,0.0015591760123507018,-0.10776888381578317
5.3992,0.0012319361476053445,-0.09082451607422223
5.4025,0.0009579589552439734,-0.07549333255501348
5.405800000000001,0.0007318844437572756,-0.06179386000285449
5.4091000000000005,0.0005483280729699769,-0.04972213206877313
5.4124,0.00040195781723436204,-0.039250070826727046
5.415700000000001,0.0002875754599102441,-0.030324576605051688
5.4190000000000005,0.00020019942433109928,-0.02286754307571182
5.4223,0.00013514573895658175,-0.016777005517343253
5.425600000000001,8.810310060280745e-05,-0.011929593008444971
5.4289000000000005,5.519754733236911e-05,-0.008184381048214203
5.4322,3.304211674684527e-05,-0.00538812271122598
5.4355,1.876719651450184e-05,-0.003381672248497129
5.4388000000000005,1.0028212698831705e-05,-0.0020072135175902214
5.4421,4.988936332303125e-06,-0.0011156908329817115
5.4454,2.2809966545002773e-06,-0.0005736557645578447
5.4487000000000005,9.42969012658377e-07,-0.0002686534892457884
5.452,3.452265251813881e-07,-0.00011234871410919241
5.4553,1.08957838540132e-07,-4.088889071033727e-05
5.458600000000001,2.8611980586844962e-08,-1.2517668802615879e-05
5.4619,5.959643272535998e-09,-3.0786456864938104e-06
5.4652,9.218319528216044e-10,-5.708141241128039e-07
5.468500000000001,9.643261279705458e-11,-7.288114457261776e-08
5.4718,5.947102555333189e-12,-5.608275849887314e-09
5.4751,1.7524799771740486e-13,-2.119752769521422e-10
5.478400000000001,1.7589923535441345e-15,-2.827449588447164e-12
5.4817,3.3581517792099736e-18,-7.520436450429399e-15
5.485,4.0780370786032776e-22,-1.3593113668231994e-18
5.488300000000001,3.0613000659099573e-28,-1.6772151754405014e-24
5.4916,3.5409759298476604e-39,-3.7637627683652986e-35
5.4949,2.8754140994393152e-64,-8.291250753076711e-60
5.498200000000001,2.3421869221533595e-181,-5.421727032303674e-176
5.5015,0.0,0.0
5.5048,0.0,0.0
5.508100000000001,0.0,0.0
5.5114,0.0,0.0
5.5147,0.0,0.0
5.518000000000001,0.0,0.0
5.5213,0.0,0.0
5.5246,0.0,0.0
5.527900000000001,0.0,0.0
5.5312,0.0,0.0
5.5345,0.0,0.0
5.537800000000001,0.0,0.0
5.5411,0.0,0.0
5.5444,0.0,0.0
5.547700000000001,0.0,0.0
5.551,0.0,0.0
5.5543000000000005,0.0,0.0
5.557600000000001,0.0,0.0
5.5609,0.0,0.0
5.5642000000000005,0.0,0.0
5.567500000000001,0.0,0.0
5.5708,0.0,0.0
5.5741000000000005,0.0,0.0
5.577400000000001,0.0,0.0
5.5807,0.0,0.0
5.5840000000000005,0.0,0.0
5.587300000000001,0.0,0.0
5.5906,0.0,0.0
5.5939000000000005,0.0,0.0
5.597200000000001,0.0,0.0
5.6005,0.0,0.0
5.603800000000001,0.0,0.0
5.607100000000001,0.0,0.0
5.6104,0.0,0.0
5.613700000000001,0.0,0.0
5.617000000000001,0.0,0.0
5.6203,0.0,0.0
5.623600000000001,0.0,0.0
5.626900000000001,0.0,0.0
5.6302,0.0,0.0
5.633500000000001,0.0,0.0
5.636800000000001,0.0,0.0
5.6401,0.0,0.0
5.643400000000001,0.0,0.0
5.646700000000001,0.0,0.0
5.65,0.0,0.0
