ell,observer,U_over_M,n_eff,positive_power
1,r/M=20,221.227411277629,-4.768882487106252,4.768882487106252
1,r/M=20,223.22741127762717,-4.652482425029327,4.652482425029327
1,r/M=20,225.22741127762535,-4.578211733090937,4.578211733090937
1,r/M=20,227.22741127762353,-4.554779998919107,4.554779998919107
1,r/M=20,229.2274112776217,-4.5758152761967,4.5758152761967
1,r/M=20,231.2274112776199,-4.62328958661588,4.62328958661588
1,r/M=20,233.22741127761807,-4.675865150664902,4.675865150664902
1,r/M=20,235.22741127761626,-4.719303212653662,4.719303212653662
1,r/M=20,237.22741127761444,-4.749887454680677,4.749887454680677
1,r/M=20,239.22741127761262,-4.7684437228434025,4.7684437228434025
1,r/M=20,241.2274112776108,-4.7737376084632785,4.7737376084632785
1,r/M=20,243.22741127760898,-4.76321237810569,4.76321237810569
1,r/M=20,245.22741127760716,-4.738301524579285,4.738301524579285
1,r/M=20,247.22741127760534,-4.706480367752923,4.706480367752923
1,r/M=20,249.22741127760352,-4.677683316019591,4.677683316019591
1,r/M=20,251.2274112776017,-4.659637531653351,4.659637531653351
1,r/M=20,253.22741127759988,-4.656768268545372,4.656768268545372
1,r/M=20,255.2274112775981,-4.671796430480055,4.671796430480055
1,r/M=20,257.2274112775963,-4.705327672076207,4.705327672076207
1,r/M=20,259.22741127759446,-4.751846716738504,4.751846716738504
1,r/M=20,261.22741127759264,-4.796784774038993,4.796784774038993
1,r/M=20,263.2274112775908,-4.820327670027185,4.820327670027185
1,r/M=20,265.227411277589,-4.807885509377161,4.807885509377161
1,r/M=20,267.2274112775872,-4.760650121254189,4.760650121254189
1,r/M=20,269.22741127758536,-4.698142443914722,4.698142443914722
1,r/M=20,271.22741127758354,-4.649512249212535,4.649512249212535
1,r/M=20,273.2274112775817,-4.638121274767334,4.638121274767334
1,r/M=20,275.2274112775799,-4.6689292112307,4.6689292112307
1,r/M=20,277.2274112775781,-4.726859611888696,4.726859611888696
1,r/M=20,279.22741127757627,-4.786865254666981,4.786865254666981
1,r/M=20,281.22741127757445,-4.8278813506546285,4.8278813506546285
1,r/M=20,283.2274112775726,-4.840995577340917,4.840995577340917
1,r/M=20,285.2274112775708,-4.82854678327657,4.82854678327657
1,r/M=20,287.227411277569,-4.798238402234789,4.798238402234789
1,r/M=20,289.22741127756717,-4.75825258140022,4.75825258140022
1,r/M=20,291.22741127756535,-4.716245030236503,4.716245030236503
1,r/M=20,293.22741127756353,-4.680823470387897,4.680823470387897
1,r/M=20,295.2274112775617,-4.662006549952287,4.662006549952287
1,r/M=20,297.2274112775599,-4.668594073541731,4.668594073541731
1,r/M=20,299.2274112775581,-4.703609741020503,4.703609741020503
1,r/M=20,301.22741127755626,-4.760889610866356,4.760889610866356
1,r/M=20,303.22741127755444,-4.825453678618745,4.825453678618745
1,r/M=20,305.2274112775526,-4.878378471654565,4.878378471654565
1,r/M=20,307.2274112775508,-4.904205091197806,4.904205091197806
1,r/M=20,309.227411277549,-4.896760767566479,4.896760767566479
1,r/M=20,311.22741127754716,-4.8599520287317155,4.8599520287317155
1,r/M=20,313.22741127754534,-4.803776831111512,4.803776831111512
1,r/M=20,315.2274112775435,-4.739177718426646,4.739177718426646
1,r/M=20,317.2274112775417,-4.675574562552717,4.675574562552717
1,r/M=20,319.2274112775399,-4.62235552791409,4.62235552791409
1,r/M=50,221.227411277629,-4.32388936747605,4.32388936747605
1,r/M=50,223.22741127762717,-4.284912917845467,4.284912917845467
1,r/M=50,225.22741127762535,-4.2586614022537255,4.2586614022537255
1,r/M=50,227.22741127762353,-4.250359914414307,4.250359914414307
1,r/M=50,229.2274112776217,-4.258924813924049,4.258924813924049
1,r/M=50,231.2274112776199,-4.278918124438749,4.278918124438749
1,r/M=50,233.22741127761807,-4.303155286871312,4.303155286871312
1,r/M=50,235.22741127761626,-4.325180684243474,4.325180684243474
1,r/M=50,237.22741127761444,-4.340898122155124,4.340898122155124
1,r/M=50,239.22741127761262,-4.349011104828633,4.349011104828633
1,r/M=50,241.2274112776108,-4.3504525905568086,4.3504525905568086
1,r/M=50,243.22741127760898,-4.34734329703395,4.34734329703395
1,r/M=50,245.22741127760716,-4.342033866016353,4.342033866016353
1,r/M=50,247.22741127760534,-4.336541321893454,4.336541321893454
1,r/M=50,249.22741127760352,-4.332388688075884,4.332388688075884
1,r/M=50,251.2274112776017,-4.33065785926772,4.33065785926772
1,r/M=50,253.22741127759988,-4.332032558712013,4.332032558712013
1,r/M=50,255.2274112775981,-4.336722658440145,4.336722658440145
1,r/M=50,257.2274112775963,-4.344334936334046,4.344334936334046
1,r/M=50,259.22741127759446,-4.353859640820072,4.353859640820072
1,r/M=50,261.22741127759264,-4.363894242674624,4.363894242674624
1,r/M=50,263.2274112775908,-4.373061866078723,4.373061866078723
1,r/M=50,265.227411277589,-4.380426987754506,4.380426987754506
1,r/M=50,267.2274112775872,-4.385677156868559,4.385677156868559
1,r/M=50,269.22741127758536,-4.388958890189681,4.388958890189681
1,r/M=50,271.22741127758354,-4.390473739471249,4.390473739471249
1,r/M=50,273.2274112775817,-4.390129880374836,4.390129880374836
1,r/M=50,275.2274112775799,-4.387556537531218,4.387556537531218
1,r/M=50,277.2274112775781,-4.38256665239875,4.38256665239875
1,r/M=50,279.22741127757627,-4.37582405348224,4.37582405348224
1,r/M=50,281.22741127757445,-4.369269564265377,4.369269564265377
1,r/M=50,283.2274112775726,-4.3659269654596224,4.3659269654596224
1,r/M=50,285.2274112775708,-4.3689925250029775,4.3689925250029775
1,r/M=50,287.227411277569,-4.380463870010037,4.380463870010037
1,r/M=50,289.22741127756717,-4.399858129359518,4.399858129359518
1,r/M=50,291.22741127756535,-4.4236829989490065,4.4236829989490065
1,r/M=50,293.22741127756353,-4.446122638161246,4.446122638161246
1,r/M=50,295.2274112775617,-4.4608700017403144,4.4608700017403144
1,r/M=50,297.2274112775599,-4.463427306870242,4.463427306870242
1,r/M=50,299.2274112775581,-4.452896446845858,4.452896446845858
1,r/M=50,301.22741127755626,-4.432492903593807,4.432492903593807
1,r/M=50,303.22741127755444,-4.4085823822296675,4.4085823822296675
1,r/M=50,305.2274112775526,-4.388616767876103,4.388616767876103
1,r/M=50,307.2274112775508,-4.378701379901094,4.378701379901094
1,r/M=50,309.227411277549,-4.381622607737888,4.381622607737888
1,r/M=50,311.22741127754716,-4.396033680581541,4.396033680581541
1,r/M=50,313.22741127754534,-4.417134200830654,4.417134200830654
1,r/M=50,315.2274112775435,-4.438630739809765,4.438630739809765
1,r/M=50,317.2274112775417,-4.455223246386236,4.455223246386236
1,r/M=50,319.2274112775399,-4.464592810988238,4.464592810988238
1,r/M=100,221.227411277629,-3.93659224827043,3.93659224827043
1,r/M=100,223.22741127762717,-3.918911680701894,3.918911680701894
1,r/M=100,225.22741127762535,-3.9087268511537445,3.9087268511537445
1,r/M=100,227.22741127762353,-3.908445866936996,3.908445866936996
1,r/M=100,229.2274112776217,-3.916780445155331,3.916780445155331
1,r/M=100,231.2274112776199,-3.9299980470411016,3.9299980470411016
1,r/M=100,233.22741127761807,-3.9436450215234653,3.9436450215234653
1,r/M=100,235.22741127761626,-3.9541796273598337,3.9541796273598337
1,r/M=100,237.22741127761444,-3.9600021772239953,3.9600021772239953
1,r/M=100,239.22741127761262,-3.9616086066546474,3.9616086066546474
1,r/M=100,241.2274112776108,-3.960956401476056,3.960956401476056
1,r/M=100,243.22741127760898,-3.9604325431778076,3.9604325431778076
1,r/M=100,245.22741127760716,-3.9619012548215786,3.9619012548215786
1,r/M=100,247.22741127760534,-3.966174319816845,3.966174319816845
1,r/M=100,249.22741127760352,-3.9729947900834732,3.9729947900834732
1,r/M=100,251.2274112776017,-3.9813911077227755,3.9813911077227755
1,r/M=100,253.22741127759988,-3.990143194438049,3.990143194438049
1,r/M=100,255.2274112775981,-3.9981386788835898,3.9981386788835898
1,r/M=100,257.2274112775963,-4.004538056238214,4.004538056238214
1,r/M=100,259.22741127759446,-4.0088074917036085,4.0088074917036085
1,r/M=100,261.22741127759264,-4.010729830725058,4.010729830725058
1,r/M=100,263.2274112775908,-4.0104576442717494,4.0104576442717494
1,r/M=100,265.227411277589,-4.008581432425063,4.008581432425063
1,r/M=100,267.2274112775872,-4.006119545206638,4.006119545206638
1,r/M=100,269.22741127758536,-4.0043417499489244,4.0043417499489244
1,r/M=100,271.22741127758354,-4.004426104077321,4.004426104077321
1,r/M=100,273.2274112775817,-4.007073057698619,4.007073057698619
1,r/M=100,275.2274112775799,-4.012269898782822,4.012269898782822
1,r/M=100,277.2274112775781,-4.019343951975166,4.019343951975166
1,r/M=100,279.22741127757627,-4.027289320375034,4.027289320375034
1,r/M=100,281.22741127757445,-4.035203646843955,4.035203646843955
1,r/M=100,283.2274112775726,-4.042619807229905,4.042619807229905
1,r/M=100,285.2274112775708,-4.049576291909503,4.049576291909503
1,r/M=100,287.227411277569,-4.056396245437013,4.056396245437013
1,r/M=100,289.22741127756717,-4.063287879594745,4.063287879594745
1,r/M=100,291.22741127756535,-4.069986005481184,4.069986005481184
1,r/M=100,293.22741127756353,-4.075662403529389,4.075662403529389
1,r/M=100,295.2274112775617,-4.079205029291258,4.079205029291258
1,r/M=100,297.2274112775599,-4.079754209763527,4.079754209763527
1,r/M=100,299.2274112775581,-4.077219885504276,4.077219885504276
1,r/M=100,301.22741127755626,-4.072499997492607,4.072499997492607
1,r/M=100,303.22741127755444,-4.0672747323810645,4.0672747323810645
1,r/M=100,305.2274112775526,-4.0634584791344,4.0634584791344
1,r/M=100,307.2274112775508,-4.062535441232249,4.062535441232249
1,r/M=100,309.227411277549,-4.065038319512143,4.065038319512143
1,r/M=100,311.22741127754716,-4.070370534340602,4.070370534340602
1,r/M=100,313.22741127754534,-4.077056542342796,4.077056542342796
1,r/M=100,315.2274112775435,-4.083357266315619,4.083357266315619
1,r/M=100,317.2274112775417,-4.088037506571151,4.088037506571151
1,r/M=100,319.2274112775399,-4.090972448560702,4.090972448560702
1,r/M=200,221.227411277629,-3.584844751788444,3.584844751788444
1,r/M=200,223.22741127762717,-3.5737557199783305,3.5737557199783305
1,r/M=200,225.22741127762535,-3.567952204414275,3.567952204414275
1,r/M=200,227.22741127762353,-3.5689732342323968,3.5689732342323968
1,r/M=200,229.2274112776217,-3.5758303225985384,3.5758303225985384
1,r/M=200,231.2274112776199,-3.5859054920415567,3.5859054920415567
1,r/M=200,233.22741127761807,-3.5961359361847283,3.5961359361847283
1,r/M=200,235.22741127761626,-3.6040901362451456,3.6040901362451456
1,r/M=200,237.22741127761444,-3.608617788069798,3.608617788069798
1,r/M=200,239.22741127761262,-3.609933441267338,3.609933441267338
1,r/M=200,241.2274112776108,-3.609216021406641,3.609216021406641
1,r/M=200,243.22741127760898,-3.6079736512052714,3.6079736512052714
1,r/M=200,245.22741127760716,-3.6074626543273527,3.6074626543273527
1,r/M=200,247.22741127760534,-3.608362676812644,3.608362676812644
1,r/M=200,249.22741127760352,-3.6107584138189424,3.6107584138189424
1,r/M=200,251.2274112776017,-3.6143393741387606,3.6143393741387606
1,r/M=200,253.22741127759988,-3.6186605038107102,3.6186605038107102
1,r/M=200,255.2274112775981,-3.6233291652684643,3.6233291652684643
1,r/M=200,257.2274112775963,-3.6280700944693036,3.6280700944693036
1,r/M=200,259.22741127759446,-3.632706544404864,3.632706544404864
1,r/M=200,261.22741127759264,-3.637129855388506,3.637129855388506
1,r/M=200,263.2274112775908,-3.6413044107030186,3.6413044107030186
1,r/M=200,265.227411277589,-3.6453019410373924,3.6453019410373924
1,r/M=200,267.2274112775872,-3.6493174451495327,3.6493174451495327
1,r/M=200,269.22741127758536,-3.653616378765706,3.653616378765706
1,r/M=200,271.22741127758354,-3.658406431319473,3.658406431319473
1,r/M=200,273.2274112775817,-3.663692072352282,3.663692072352282
1,r/M=200,275.2274112775799,-3.66920506185563,3.66920506185563
1,r/M=200,277.2274112775781,-3.674472867481827,3.674472867481827
1,r/M=200,279.22741127757627,-3.6790064519472945,3.6790064519472945
1,r/M=200,281.22741127757445,-3.682516948911427,3.682516948911427
1,r/M=200,283.2274112775726,-3.6850527087648075,3.6850527087648075
1,r/M=200,285.2274112775708,-3.686985390262924,3.686985390262924
1,r/M=200,287.227411277569,-3.688840656338015,3.688840656338015
1,r/M=200,289.22741127756717,-3.6910409237574386,3.6910409237574386
1,r/M=200,291.22741127756535,-3.693680838451023,3.693680838451023
1,r/M=200,293.22741127756353,-3.696458958332442,3.696458958332442
1,r/M=200,295.2274112775617,-3.6988205960959566,3.6988205960959566
1,r/M=200,297.2274112775599,-3.700251781535418,3.700251781535418
1,r/M=200,299.2274112775581,-3.7005731719918833,3.7005731719918833
1,r/M=200,301.22741127755626,-3.700078941105821,3.700078941105821
1,r/M=200,303.22741127755444,-3.69945093246785,3.69945093246785
1,r/M=200,305.2274112775526,-3.699493106114622,3.699493106114622
1,r/M=200,307.2274112775508,-3.7008078379392972,3.7008078379392972
1,r/M=200,309.227411277549,-3.7035473144095685,3.7035473144095685
1,r/M=200,311.22741127754716,-3.7073363285806065,3.7073363285806065
1,r/M=200,313.22741127754534,-3.711403546859263,3.711403546859263
1,r/M=200,315.2274112775435,-3.7148896072931894,3.7148896072931894
1,r/M=200,317.2274112775417,-3.717229291415329,3.717229291415329
1,r/M=200,319.2274112775399,-3.7184530866513272,3.7184530866513272
1,scri+,221.227411277629,-3.0262707088109444,3.0262707088109444
1,scri+,223.22741127762717,-3.0158914867203377,3.0158914867203377
1,scri+,225.22741127762535,-3.009156654477938,3.009156654477938
1,scri+,227.22741127762353,-3.0070039871854837,3.0070039871854837
1,scri+,229.2274112776217,-3.0087347093341377,3.0087347093341377
1,scri+,231.2274112776199,-3.012634215427052,3.012634215427052
1,scri+,233.22741127761807,-3.0167487845065564,3.0167487845065564
1,scri+,235.22741127761626,-3.0195562204773023,3.0195562204773023
1,scri+,237.22741127761444,-3.020344592785286,3.020344592785286
1,scri+,239.22741127761262,-3.019237057148473,3.019237057148473
1,scri+,241.2274112776108,-3.016931972496501,3.016931972496501
1,scri+,243.22741127760898,-3.014315058744332,3.014315058744332
1,scri+,245.22741127760716,-3.0121127858785033,3.0121127858785033
1,scri+,247.22741127760534,-3.010700597401758,3.010700597401758
1,scri+,249.22741127760352,-3.010092214876409,3.010092214876409
1,scri+,251.2274112776017,-3.010058632215755,3.010058632215755
1,scri+,253.22741127759988,-3.0102874564816555,3.0102874564816555
1,scri+,255.2274112775981,-3.0105050047145316,3.0105050047145316
1,scri+,257.2274112775963,-3.010529495765927,3.010529495765927
1,scri+,259.22741127759446,-3.010270268636204,3.010270268636204
1,scri+,261.22741127759264,-3.0097080942148358,3.0097080942148358
1,scri+,263.2274112775908,-3.00888266883607,3.00888266883607
1,scri+,265.227411277589,-3.0078906879683136,3.0078906879683136
1,scri+,267.2274112775872,-3.006878686023406,3.006878686023406
1,scri+,269.22741127758536,-3.0060113061474523,3.0060113061474523
1,scri+,271.22741127758354,-3.005412494592209,3.005412494592209
1,scri+,273.2274112775817,-3.0051044155968447,3.0051044155968447
1,scri+,275.2274112775799,-3.004983355909934,3.004983355909934
1,scri+,277.2274112775781,-3.004856661354368,3.004856661354368
1,scri+,279.22741127757627,-3.0045286835694163,3.0045286835694163
1,scri+,281.22741127757445,-3.003894052086747,3.003894052086747
1,scri+,283.2274112775726,-3.0029923395423466,3.0029923395423466
1,scri+,285.2274112775708,-3.00199670977565,3.00199670977565
1,scri+,287.227411277569,-3.001137465075523,3.001137465075523
1,scri+,289.22741127756717,-3.0005903138238432,3.0005903138238432
1,scri+,291.22741127756535,-3.00038091181548,3.00038091181548
1,scri+,293.22741127756353,-3.000358439009643,3.000358439009643
1,scri+,295.2274112775617,-3.000261075207757,3.000261075207757
1,scri+,297.2274112775599,-2.9998453986150873,2.9998453986150873
1,scri+,299.2274112775581,-2.999012058014332,2.999012058014332
1,scri+,301.22741127755626,-2.9978608013333714,2.9978608013333714
1,scri+,303.22741127755444,-2.996648659865024,2.996648659865024
1,scri+,305.2274112775526,-2.9956761664639004,2.9956761664639004
1,scri+,307.2274112775508,-2.995156120884886,2.995156120884886
1,scri+,309.227411277549,-2.9951183026131942,2.9951183026131942
1,scri+,311.22741127754716,-2.9953841194655815,2.9953841194655815
1,scri+,313.22741127754534,-2.9956220965068963,2.9956220965068963
1,scri+,315.2274112775435,-2.9954715785031456,2.9954715785031456
1,scri+,317.2274112775417,-2.99469574499552,2.99469574499552
1,scri+,319.2274112775399,-2.993302558024481,2.993302558024481
